2026-06-08 21:06:37 | DEBUG    | CIA-Guardian | GuardianEngine initialized
2026-06-08 21:08:32 | DEBUG    | CIA-Guardian | Executing PowerShell: [System.Environment]::OSVersion.Version | Select-Object Major, Minor, Build | ConvertTo-Json
2026-06-08 21:08:36 | DEBUG    | CIA-Guardian | Executing PowerShell: Get-Command Get-DnsClientDohServerAddress -ErrorAction SilentlyContinue | Select-Object -ExpandProperty Name
2026-06-08 21:08:36 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:08:36 | DEBUG    | CIA-Guardian | Executing PowerShell: Get-Command Get-DnsClientDohServerAddress -ErrorAction SilentlyContinue | Select-Object -ExpandProperty Name
2026-06-08 21:08:40 | DEBUG    | CIA-Guardian | Executing PowerShell: Get-DnsClientDohServerAddress -ErrorAction SilentlyContinue | Select-Object ServerAddress, DohTemplate, AllowFallbackToUdp | ConvertTo-Json -Compress
2026-06-08 21:08:40 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:08:40 | DEBUG    | CIA-Guardian | Executing PowerShell: Get-DnsClientDohServerAddress -ErrorAction SilentlyContinue | Select-Object ServerAddress, DohTemplate, AllowFallbackToUdp | ConvertTo-Json -Compress
2026-06-08 21:08:44 | DEBUG    | CIA-Guardian | Executing PowerShell: Get-ItemProperty -Path "HKLM:\SYSTEM\CurrentControlSet\Services\Dnscache\Parameters" -Name EnableAutoDoh -ErrorAction SilentlyContinue | Select-Object -ExpandProperty EnableAutoDoh
2026-06-08 21:08:44 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:08:44 | DEBUG    | CIA-Guardian | Executing PowerShell: Get-ItemProperty -Path "HKLM:\SYSTEM\CurrentControlSet\Services\Dnscache\Parameters" -Name EnableAutoDoh -ErrorAction SilentlyContinue | Select-Object -ExpandProperty EnableAutoDoh
2026-06-08 21:08:47 | DEBUG    | CIA-Guardian | Executing PowerShell: Get-DnsClientServerAddress -AddressFamily IPv4 | Where-Object { $_.ServerAddresses } | Select-Object -ExpandProperty ServerAddresses | Select-Object -Unique
2026-06-08 21:08:47 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:08:47 | DEBUG    | CIA-Guardian | Executing PowerShell: Get-DnsClientServerAddress -AddressFamily IPv4 | Where-Object { $_.ServerAddresses } | Select-Object -ExpandProperty ServerAddresses | Select-Object -Unique
2026-06-08 21:08:53 | [32mINFO[0m | CIA-Guardian | [NETW-13] Already compliant
2026-06-08 21:08:53 | [32mINFO[0m | CIA-Guardian | [NETW-13] DNS over HTTPS Enabled: Compliant - DoH enabled via Custom
2026-06-08 21:08:53 | [32mINFO[0m | CIA-Guardian | [NETW-14] Starting audit: SMB 3.0 Encryption
2026-06-08 21:08:53 | DEBUG    | CIA-Guardian | Executing PowerShell: 
            $config = Get-SmbServerConfiguration -ErrorAction Stop
            $result = @{
                EncryptData = $config.EncryptData
                RejectUnencryptedAccess = $config.RejectUnencryptedAccess
                EnableSMB2Protocol = $config.EnableSMB2Protocol
            }
            $result | ConvertTo-Json
            
2026-06-08 21:08:53 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:08:53 | DEBUG    | CIA-Guardian | Executing PowerShell: 
            $config = Get-SmbServerConfiguration -ErrorAction Stop
            $result = @{
                EncryptData = $config.EncryptData
                RejectUnencryptedAccess = $config.RejectUnencryptedAccess
                EnableSMB2Protocol = $config.EnableSMB2Protocol
            }
            $result | ConvertTo-Json
            
2026-06-08 21:08:57 | [32mINFO[0m | CIA-Guardian | [NETW-14] Dry run - skipping remediation
2026-06-08 21:08:57 | [32mINFO[0m | CIA-Guardian | [NETW-14] SMB 3.0 Encryption: Non-Compliant - SMB encryption is not enabled
2026-06-08 21:08:57 | [32mINFO[0m | CIA-Guardian | [NETW-15] Starting audit: Firewall Advanced Logging
2026-06-08 21:08:57 | DEBUG    | CIA-Guardian | Executing PowerShell: 
            $profiles = Get-NetFirewallProfile -All -ErrorAction Stop
            $results = @()
            foreach ($profile in $profiles) {
                $results += @{
                    Name = $profile.Name
                    LogBlocked = $profile.LogBlocked
                    LogAllowed = $profile.LogAllowed
                    LogFileName = $profile.LogFileName
                    LogMaxSizeKilobytes = $profile.LogMaxSizeKilobytes
                }
            }
            $results | ConvertTo-Json
            
2026-06-08 21:08:58 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:08:58 | DEBUG    | CIA-Guardian | Executing PowerShell: 
            $profiles = Get-NetFirewallProfile -All -ErrorAction Stop
            $results = @()
            foreach ($profile in $profiles) {
                $results += @{
                    Name = $profile.Name
                    LogBlocked = $profile.LogBlocked
                    LogAllowed = $profile.LogAllowed
                    LogFileName = $profile.LogFileName
                    LogMaxSizeKilobytes = $profile.LogMaxSizeKilobytes
                }
            }
            $results | ConvertTo-Json
            
2026-06-08 21:09:03 | [32mINFO[0m | CIA-Guardian | [NETW-15] Dry run - skipping remediation
2026-06-08 21:09:03 | [32mINFO[0m | CIA-Guardian | [NETW-15] Firewall Advanced Logging: Non-Compliant - Logging issues: Domain: LogBlocked disabled; Private: LogBlocked disabled; Public: LogBlocked disabled
2026-06-08 21:09:03 | [32mINFO[0m | CIA-Guardian | [APPS-01] Starting audit: Office Macro Disabled
2026-06-08 21:09:03 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SOFTWARE\Microsoft\Office\16.0\Common\InstallRoot" /v "Path"
2026-06-08 21:09:03 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKCU\SOFTWARE\Microsoft\Office\16.0\Word\Security" /v "VBAWarnings"
2026-06-08 21:09:03 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Security" /v "VBAWarnings"
2026-06-08 21:09:03 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKCU\SOFTWARE\Microsoft\Office\16.0\PowerPoint\Security" /v "VBAWarnings"
2026-06-08 21:09:03 | [32mINFO[0m | CIA-Guardian | [APPS-01] Dry run - skipping remediation
2026-06-08 21:09:03 | [32mINFO[0m | CIA-Guardian | [APPS-01] Office Macro Disabled: Non-Compliant - ✗ VBAWarnings=None (expected 4); ✗ VBAWarnings=None (expected 4); ✗ VBAWarnings=None (expected 4)
2026-06-08 21:09:03 | [32mINFO[0m | CIA-Guardian | [APPS-02] Starting audit: Office OLE Disabled
2026-06-08 21:09:03 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SOFTWARE\Microsoft\Office\16.0\Common\InstallRoot" /v "Path"
2026-06-08 21:09:03 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKCU\SOFTWARE\Microsoft\Office\16.0\Word\Security" /v "PackagerPrompt"
2026-06-08 21:09:03 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKCU\SOFTWARE\Microsoft\Office\16.0\Excel\Security" /v "PackagerPrompt"
2026-06-08 21:09:03 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKCU\SOFTWARE\Microsoft\Office\16.0\PowerPoint\Security" /v "PackagerPrompt"
2026-06-08 21:09:03 | [32mINFO[0m | CIA-Guardian | [APPS-02] Dry run - skipping remediation
2026-06-08 21:09:03 | [32mINFO[0m | CIA-Guardian | [APPS-02] Office OLE Disabled: Non-Compliant - ✗ PackagerPrompt=None (expected 2); ✗ PackagerPrompt=None (expected 2); ✗ PackagerPrompt=None (expected 2)
2026-06-08 21:09:03 | [32mINFO[0m | CIA-Guardian | [APPS-03] Starting audit: Adobe Reader Protected Mode
2026-06-08 21:09:03 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SOFTWARE\Adobe\Acrobat Reader"
2026-06-08 21:09:04 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SOFTWARE\WOW6432Node\Adobe\Acrobat Reader"
2026-06-08 21:09:04 | [32mINFO[0m | CIA-Guardian | [APPS-03] Dry run - skipping remediation
2026-06-08 21:09:04 | [32mINFO[0m | CIA-Guardian | [APPS-03] Adobe Reader Protected Mode: N/A - Adobe Reader not detected on this system
2026-06-08 21:09:04 | [32mINFO[0m | CIA-Guardian | [APPS-04] Starting audit: Browser Extensions Audit
2026-06-08 21:09:04 | DEBUG    | CIA-Guardian | Executing PowerShell: 
                $userProfile = $env:USERPROFILE
                $chromePath = "$userProfile\AppData\Local\Google\Chrome\User Data\Default\Extensions"
                if (Test-Path $chromePath) {
                    $extensions = Get-ChildItem -Path $chromePath -Directory | Select-Object -ExpandProperty Name
                    Write-Output "Chrome Extensions: $($extensions.Count)"
                    $extensions | ForEach-Object { Write-Output "  $_" }
                } else {
                    Write-Output "Chrome: Not installed or no extensions"
                }
                
2026-06-08 21:09:04 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:09:04 | DEBUG    | CIA-Guardian | Executing PowerShell: 
                $userProfile = $env:USERPROFILE
                $chromePath = "$userProfile\AppData\Local\Google\Chrome\User Data\Default\Extensions"
                if (Test-Path $chromePath) {
                    $extensions = Get-ChildItem -Path $chromePath -Directory | Select-Object -ExpandProperty Name
                    Write-Output "Chrome Extensions: $($extensions.Count)"
                    $extensions | ForEach-Object { Write-Output "  $_" }
                } else {
                    Write-Output "Chrome: Not installed or no extensions"
                }
                
2026-06-08 21:09:07 | DEBUG    | CIA-Guardian | Executing PowerShell: 
                $userProfile = $env:USERPROFILE
                $edgePath = "$userProfile\AppData\Local\Microsoft\Edge\User Data\Default\Extensions"
                if (Test-Path $edgePath) {
                    $extensions = Get-ChildItem -Path $edgePath -Directory | Select-Object -ExpandProperty Name
                    Write-Output "Edge Extensions: $($extensions.Count)"
                    $extensions | ForEach-Object { Write-Output "  $_" }
                } else {
                    Write-Output "Edge: Not installed or no extensions"
                }
                
2026-06-08 21:09:08 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:09:08 | DEBUG    | CIA-Guardian | Executing PowerShell: 
                $userProfile = $env:USERPROFILE
                $edgePath = "$userProfile\AppData\Local\Microsoft\Edge\User Data\Default\Extensions"
                if (Test-Path $edgePath) {
                    $extensions = Get-ChildItem -Path $edgePath -Directory | Select-Object -ExpandProperty Name
                    Write-Output "Edge Extensions: $($extensions.Count)"
                    $extensions | ForEach-Object { Write-Output "  $_" }
                } else {
                    Write-Output "Edge: Not installed or no extensions"
                }
                
2026-06-08 21:09:10 | [32mINFO[0m | CIA-Guardian | [APPS-04] Dry run - skipping remediation
2026-06-08 21:09:10 | [32mINFO[0m | CIA-Guardian | [APPS-04] Browser Extensions Audit: Non-Compliant - 14 browser extensions found (high count)
2026-06-08 21:09:10 | [32mINFO[0m | CIA-Guardian | [APPS-05] Starting audit: Java Browser Plugin Disabled
2026-06-08 21:09:10 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SOFTWARE\JavaSoft\Java Runtime Environment"
2026-06-08 21:09:11 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SOFTWARE\WOW6432Node\JavaSoft\Java Runtime Environment"
2026-06-08 21:09:11 | [32mINFO[0m | CIA-Guardian | [APPS-05] Already compliant
2026-06-08 21:09:11 | [32mINFO[0m | CIA-Guardian | [APPS-05] Java Browser Plugin Disabled: Compliant - Java Runtime not installed - no browser plugin risk
2026-06-08 21:09:11 | [32mINFO[0m | CIA-Guardian | [APPS-06] Starting audit: Flash Player Disabled
2026-06-08 21:09:11 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SOFTWARE\Macromedia\FlashPlayer"
2026-06-08 21:09:11 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SOFTWARE\WOW6432Node\Macromedia\FlashPlayer"
2026-06-08 21:09:11 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SOFTWARE\Adobe\FlashPlayer"
2026-06-08 21:09:11 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Adobe Flash Player"
2026-06-08 21:09:11 | DEBUG    | CIA-Guardian | Executing PowerShell: Test-Path "$env:SYSTEMROOT\System32\Macromed\Flash\Flash*.ocx"
2026-06-08 21:09:11 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:09:11 | DEBUG    | CIA-Guardian | Executing PowerShell: Test-Path "$env:SYSTEMROOT\System32\Macromed\Flash\Flash*.ocx"
2026-06-08 21:09:14 | [32mINFO[0m | CIA-Guardian | [APPS-06] Already compliant
2026-06-08 21:09:14 | [32mINFO[0m | CIA-Guardian | [APPS-06] Flash Player Disabled: Compliant - Adobe Flash Player not detected on this system
2026-06-08 21:09:14 | [32mINFO[0m | CIA-Guardian | [APPS-07] Starting audit: .NET Strong Cryptography
2026-06-08 21:09:14 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SOFTWARE\Microsoft\.NETFramework\v4.0.30319" /v "SchUseStrongCrypto"
2026-06-08 21:09:14 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SOFTWARE\WOW6432Node\Microsoft\.NETFramework\v4.0.30319" /v "SchUseStrongCrypto"
2026-06-08 21:09:14 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SOFTWARE\Microsoft\.NETFramework\v4.0.30319" /v "SystemDefaultTlsVersions"
2026-06-08 21:09:14 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SOFTWARE\WOW6432Node\Microsoft\.NETFramework\v4.0.30319" /v "SystemDefaultTlsVersions"
2026-06-08 21:09:14 | [32mINFO[0m | CIA-Guardian | [APPS-07] Dry run - skipping remediation
2026-06-08 21:09:14 | [32mINFO[0m | CIA-Guardian | [APPS-07] .NET Strong Cryptography: Non-Compliant - ✗ SchUseStrongCrypto=None (expected 1); ✗ SchUseStrongCrypto=None (expected 1); ✗ SystemDefaultTlsVersions=None (expected 1); ✗ SystemDefaultTlsVersions=None (expected 1)
2026-06-08 21:09:14 | [32mINFO[0m | CIA-Guardian | [APPS-08] Starting audit: TLS 1.0/1.1 Disabled
2026-06-08 21:09:14 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\SCHANNEL\Protocols\TLS 1.0\Client" /v "Enabled"
2026-06-08 21:09:14 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\SCHANNEL\Protocols\TLS 1.0\Server" /v "Enabled"
2026-06-08 21:09:14 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\SCHANNEL\Protocols\TLS 1.1\Client" /v "Enabled"
2026-06-08 21:09:14 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\SCHANNEL\Protocols\TLS 1.1\Server" /v "Enabled"
2026-06-08 21:09:14 | [32mINFO[0m | CIA-Guardian | [APPS-08] Dry run - skipping remediation
2026-06-08 21:09:14 | [32mINFO[0m | CIA-Guardian | [APPS-08] TLS 1.0/1.1 Disabled: Non-Compliant - ✗ Enabled=None (expected 0); ✗ Enabled=None (expected 0); ✗ Enabled=None (expected 0); ✗ Enabled=None (expected 0)
2026-06-08 21:09:14 | [32mINFO[0m | CIA-Guardian | [APPS-09] Starting audit: SSL 2.0/3.0 Disabled
2026-06-08 21:09:14 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\SCHANNEL\Protocols\SSL 2.0\Client" /v "Enabled"
2026-06-08 21:09:14 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\SCHANNEL\Protocols\SSL 2.0\Server" /v "Enabled"
2026-06-08 21:09:14 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\SCHANNEL\Protocols\SSL 3.0\Client" /v "Enabled"
2026-06-08 21:09:14 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SYSTEM\CurrentControlSet\Control\SecurityProviders\SCHANNEL\Protocols\SSL 3.0\Server" /v "Enabled"
2026-06-08 21:09:15 | [32mINFO[0m | CIA-Guardian | [APPS-09] Dry run - skipping remediation
2026-06-08 21:09:15 | [32mINFO[0m | CIA-Guardian | [APPS-09] SSL 2.0/3.0 Disabled: Non-Compliant - ✗ Enabled=None (expected 0); ✗ Enabled=None (expected 0); ✗ Enabled=None (expected 0); ✗ Enabled=None (expected 0)
2026-06-08 21:09:15 | [32mINFO[0m | CIA-Guardian | [APPS-10] Starting audit: Certificate Padding Check
2026-06-08 21:09:15 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SOFTWARE\Microsoft\Cryptography\Wintrust\Config" /v "EnableCertPaddingCheck"
2026-06-08 21:09:15 | [32mINFO[0m | CIA-Guardian | [APPS-10] Dry run - skipping remediation
2026-06-08 21:09:15 | [32mINFO[0m | CIA-Guardian | [APPS-10] Certificate Padding Check: Non-Compliant - Registry value 'EnableCertPaddingCheck' not found
2026-06-08 21:09:15 | [32mINFO[0m | CIA-Guardian | [APPS-11] Starting audit: Application Whitelisting (WDAC/AppLocker)
2026-06-08 21:09:15 | DEBUG    | CIA-Guardian | Executing PowerShell: try { $policy = Get-CimInstance -Namespace root/Microsoft/Windows/CI -ClassName MSFT_CodeIntegrityPolicy -ErrorAction Stop; if ($policy) { Write-Output "WDAC_FOUND"; Write-Output "IsEnforced=$($policy.IsEnforced)"; Write-Output "IsAudit=$($policy.IsAuditMode)" } else { Write-Output "NO_WDAC" } } catch { Write-Output "WDAC_ERROR: $_" }
2026-06-08 21:09:15 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:09:15 | DEBUG    | CIA-Guardian | Executing PowerShell: try { $policy = Get-CimInstance -Namespace root/Microsoft/Windows/CI -ClassName MSFT_CodeIntegrityPolicy -ErrorAction Stop; if ($policy) { Write-Output "WDAC_FOUND"; Write-Output "IsEnforced=$($policy.IsEnforced)"; Write-Output "IsAudit=$($policy.IsAuditMode)" } else { Write-Output "NO_WDAC" } } catch { Write-Output "WDAC_ERROR: $_" }
2026-06-08 21:09:19 | DEBUG    | CIA-Guardian | Executing PowerShell: Get-Service -Name AppIDSvc -ErrorAction SilentlyContinue | Select-Object Status, StartType | ConvertTo-Json
2026-06-08 21:09:19 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:09:19 | DEBUG    | CIA-Guardian | Executing PowerShell: Get-Service -Name AppIDSvc -ErrorAction SilentlyContinue | Select-Object Status, StartType | ConvertTo-Json
2026-06-08 21:09:24 | DEBUG    | CIA-Guardian | Executing PowerShell: try { $policy = Get-AppLockerPolicy -Effective -ErrorAction Stop; if ($policy.RuleCollections.Count -gt 0) { $exe = ($policy.RuleCollections | Where-Object { $_.RuleCollectionType -eq "Exe" }); $script = ($policy.RuleCollections | Where-Object { $_.RuleCollectionType -eq "Script" }); Write-Output "APPLOCKER_FOUND"; Write-Output "ExeRules=$($exe.Count)"; Write-Output "ScriptRules=$($script.Count)"; Write-Output "EnforcementMode=$($exe.EnforcementMode)" } else { Write-Output "NO_RULES" } } catch { Write-Output "APPLOCKER_ERROR: $_" }
2026-06-08 21:09:24 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:09:24 | DEBUG    | CIA-Guardian | Executing PowerShell: try { $policy = Get-AppLockerPolicy -Effective -ErrorAction Stop; if ($policy.RuleCollections.Count -gt 0) { $exe = ($policy.RuleCollections | Where-Object { $_.RuleCollectionType -eq "Exe" }); $script = ($policy.RuleCollections | Where-Object { $_.RuleCollectionType -eq "Script" }); Write-Output "APPLOCKER_FOUND"; Write-Output "ExeRules=$($exe.Count)"; Write-Output "ScriptRules=$($script.Count)"; Write-Output "EnforcementMode=$($exe.EnforcementMode)" } else { Write-Output "NO_RULES" } } catch { Write-Output "APPLOCKER_ERROR: $_" }
2026-06-08 21:09:27 | [32mINFO[0m | CIA-Guardian | [APPS-11] Dry run - skipping remediation
2026-06-08 21:09:27 | [32mINFO[0m | CIA-Guardian | [APPS-11] Application Whitelisting (WDAC/AppLocker): Non-Compliant - No application whitelisting configured
2026-06-08 21:09:27 | [32mINFO[0m | CIA-Guardian | [APPS-12] Starting audit: PowerShell Constrained Language Mode
2026-06-08 21:09:27 | DEBUG    | CIA-Guardian | Executing PowerShell: $ExecutionContext.SessionState.LanguageMode
2026-06-08 21:09:27 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:09:27 | DEBUG    | CIA-Guardian | Executing PowerShell: $ExecutionContext.SessionState.LanguageMode
2026-06-08 21:09:29 | DEBUG    | CIA-Guardian | Executing PowerShell: [Environment]::GetEnvironmentVariable('__PSLockdownPolicy', 'Machine')
2026-06-08 21:09:29 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:09:29 | DEBUG    | CIA-Guardian | Executing PowerShell: [Environment]::GetEnvironmentVariable('__PSLockdownPolicy', 'Machine')
2026-06-08 21:09:32 | DEBUG    | CIA-Guardian | Executing PowerShell: 
            $ci = Get-CimInstance -ClassName Win32_DeviceGuard -Namespace root\Microsoft\Windows\DeviceGuard -ErrorAction SilentlyContinue
            if ($ci -and $ci.CodeIntegrityPolicyEnforcementStatus -eq 2) { "WDAC_ENFORCED" } else { "NO_WDAC" }
            
2026-06-08 21:09:32 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:09:32 | DEBUG    | CIA-Guardian | Executing PowerShell: 
            $ci = Get-CimInstance -ClassName Win32_DeviceGuard -Namespace root\Microsoft\Windows\DeviceGuard -ErrorAction SilentlyContinue
            if ($ci -and $ci.CodeIntegrityPolicyEnforcementStatus -eq 2) { "WDAC_ENFORCED" } else { "NO_WDAC" }
            
2026-06-08 21:09:36 | [32mINFO[0m | CIA-Guardian | [APPS-12] Already compliant
2026-06-08 21:09:36 | [32mINFO[0m | CIA-Guardian | [APPS-12] PowerShell Constrained Language Mode: Compliant - WDAC is enforcing Constrained Language Mode
2026-06-08 21:09:36 | [32mINFO[0m | CIA-Guardian | [SRVC-01] Starting audit: Print Spooler Disabled
2026-06-08 21:09:36 | DEBUG    | CIA-Guardian | Executing CMD: sc query Spooler
2026-06-08 21:09:36 | [32mINFO[0m | CIA-Guardian | [SRVC-01] Already compliant
2026-06-08 21:09:36 | [32mINFO[0m | CIA-Guardian | [SRVC-01] Print Spooler Disabled: Compliant - Service 'Spooler' is Stopped
2026-06-08 21:09:36 | [32mINFO[0m | CIA-Guardian | [SRVC-02] Starting audit: SSDP Discovery Disabled
2026-06-08 21:09:36 | DEBUG    | CIA-Guardian | Executing CMD: sc query SSDPSRV
2026-06-08 21:09:37 | [32mINFO[0m | CIA-Guardian | [SRVC-02] Dry run - skipping remediation
2026-06-08 21:09:37 | [32mINFO[0m | CIA-Guardian | [SRVC-02] SSDP Discovery Disabled: Non-Compliant - Service 'SSDPSRV' is Running
2026-06-08 21:09:37 | [32mINFO[0m | CIA-Guardian | [SRVC-03] Starting audit: UPnP Host Disabled
2026-06-08 21:09:37 | DEBUG    | CIA-Guardian | Executing CMD: sc query upnphost
2026-06-08 21:09:37 | [32mINFO[0m | CIA-Guardian | [SRVC-03] Already compliant
2026-06-08 21:09:37 | [32mINFO[0m | CIA-Guardian | [SRVC-03] UPnP Host Disabled: Compliant - Service 'upnphost' is Stopped
2026-06-08 21:09:37 | [32mINFO[0m | CIA-Guardian | [SRVC-04] Starting audit: Remote Desktop Services Disabled
2026-06-08 21:09:37 | DEBUG    | CIA-Guardian | Executing CMD: reg query "HKLM\SYSTEM\CurrentControlSet\Control\Terminal Server" /v "fDenyTSConnections"
2026-06-08 21:09:37 | DEBUG    | CIA-Guardian | Executing CMD: sc query TermService
2026-06-08 21:09:37 | [32mINFO[0m | CIA-Guardian | [SRVC-04] Dry run - skipping remediation
2026-06-08 21:09:37 | [32mINFO[0m | CIA-Guardian | [SRVC-04] Remote Desktop Services Disabled: Non-Compliant - Service 'TermService' is Running
2026-06-08 21:09:37 | [32mINFO[0m | CIA-Guardian | [SRVC-05] Starting audit: Telnet Client Disabled
2026-06-08 21:09:37 | DEBUG    | CIA-Guardian | Executing PowerShell: Get-WindowsOptionalFeature -Online -FeatureName TelnetClient | Select-Object -ExpandProperty State
2026-06-08 21:09:37 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:09:37 | DEBUG    | CIA-Guardian | Executing PowerShell: Get-WindowsOptionalFeature -Online -FeatureName TelnetClient | Select-Object -ExpandProperty State
2026-06-08 21:09:41 | DEBUG    | CIA-Guardian | Executing CMD: dism /online /get-featureinfo /featurename:TelnetClient
2026-06-08 21:09:41 | [32mINFO[0m | CIA-Guardian | [SRVC-05] Already compliant
2026-06-08 21:09:41 | [32mINFO[0m | CIA-Guardian | [SRVC-05] Telnet Client Disabled: Compliant - Telnet Client feature not found (not installed)
2026-06-08 21:09:41 | [32mINFO[0m | CIA-Guardian | [SRVC-06] Starting audit: TFTP Client Disabled
2026-06-08 21:09:41 | DEBUG    | CIA-Guardian | Executing PowerShell: Get-WindowsOptionalFeature -Online -FeatureName TFTP | Select-Object -ExpandProperty State
2026-06-08 21:09:41 | [32mINFO[0m | CIA-Guardian | pwsh not found, falling back to powershell
2026-06-08 21:09:41 | DEBUG    | CIA-Guardian | Executing PowerShell: Get-WindowsOptionalFeature -Online -FeatureName TFTP | Select-Object -ExpandProperty State
2026-06-08 21:09:44 | DEBUG    | CIA-Guardian | Executing CMD: dism /online /get-featureinfo /featurename:TFTP
2026-06-08 21:09:44 | [32mINFO[0m | CIA-Guardian | [SRVC-06] Already compliant
2026-06-08 21:09:44 | [32mINFO[0m | CIA-Guardian | [SRVC-06] TFTP Client Disabled: Compliant - TFTP Client feature not found
2026-06-08 21:09:44 | [32mINFO[0m | CIA-Guardian | [SRVC-07] Starting audit: WMP Network Sharing Disabled
2026-06-08 21:09:44 | DEBUG    | CIA-Guardian | Executing CMD: sc query WMPNetworkSvc
2026-06-08 21:09:45 | [32mINFO[0m | CIA-Guardian | [SRVC-07] Already compliant
2026-06-08 21:09:45 | [32mINFO[0m | CIA-Guardian | [SRVC-07] WMP Network Sharing Disabled: Compliant - Service 'WMPNetworkSvc' is Stopped
2026-06-08 21:09:45 | [32mINFO[0m | CIA-Guardian | [SRVC-08] Starting audit: Xbox Services Disabled
2026-06-08 21:09:45 | DEBUG    | CIA-Guardian | Executing CMD: sc query XblAuthManager
2026-06-08 21:09:45 | DEBUG    | CIA-Guardian | Executing CMD: sc query XblGameSave
2026-06-08 21:09:45 | DEBUG    | CIA-Guardian | Executing CMD: sc query XboxNetApiSvc
2026-06-08 21:09:45 | DEBUG    | CIA-Guardian | Executing CMD: sc query XboxGipSvc
2026-06-08 21:09:45 | [32mINFO[0m | CIA-Guardian | [SRVC-08] Already compliant
2026-06-08 21:09:45 | [32mINFO[0m | CIA-Guardian | [SRVC-08] Xbox Services Disabled: Compliant - Stopped: XblAuthManager, XblGameSave, XboxNetApiSvc, XboxGipSvc
2026-06-08 21:09:45 | [32mINFO[0m | CIA-Guardian | [SRVC-09] Starting audit: Fax Service Disabled
2026-06-08 21:09:45 | DEBUG    | CIA-Guardian | Executing CMD: sc query Fax
2026-06-08 21:09:45 | [32mINFO[0m | CIA-Guardian | [SRVC-09] Already compliant
2026-06-08 21:09:45 | [32mINFO[0m | CIA-Guardian | [SRVC-09] Fax Service Disabled: Compliant - Service 'Fax' is Stopped
